2.53641,1
1.16529,2
0.806271,3
0.626166,4
0.516886,5
0.44284,6
0.388971,7
0.347803,8
0.315188,9
0.288634,10
0.266552,11
0.247878,12
0.231874,13
0.218009,14
0.205891,15
0.195226,16
0.185783,17
0.177382,18
0.169875,19
0.163142,20
0.157082,21
0.151612,22
0.146657,23
0.142156,24
0.138055,25
0.134306,26
0.130867,27
0.127703,28
0.124782,29
0.122076,30
0.11956,31
0.117213,32
0.115016,33
0.112953,34
0.111009,35
0.109171,36
0.107429,37
0.105771,38
0.10419,39
0.102678,40
0.101228,41
0.0998341,42
0.0984917,43
0.097196,44
0.095943,45
0.094729,46
0.0935509,47
0.092406,48
0.0912917,49
0.0902059,50
0.0891465,51
0.0881118,52
0.0871002,53
0.0861103,54
0.0851409,55
0.0841907,56
0.0832588,57
0.0823441,58
0.0814459,59
0.0805633,60
0.0796956,61
0.0788423,62
0.0780026,63
0.077176,64
0.076362,65
0.0755602,66
0.0747701,67
0.0739913,68
0.0732234,69
0.0724662,70
0.0717191,71
0.070982,72
0.0702546,73
0.0695366,74
0.0688277,75
0.0681277,76
0.0674364,77
0.0667535,78
0.0660789,79
0.0654124,80
0.0647538,81
0.0641029,82
0.0634596,83
0.0628236,84
0.062195,85
0.0615734,86
0.0609588,87
0.0603511,88
0.0597501,89
0.0591557,90
0.0585679,91
0.0579864,92
0.0574112,93
0.0568421,94
0.0562792,95
0.0557222,96
0.0551712,97
0.054626,98
0.0540864,99
0.0535526,100
0.0530243,101
0.0525015,102
0.0519841,103
0.051472,104
0.0509652,105
0.0504636,106
0.0499672,107
0.0494758,108
0.0489894,109
0.0485079,110
0.0480314,111
0.0475596,112
0.0470927,113
0.0466304,114
0.0461728,115
0.0457198,116
0.0452713,117
0.0448273,118
0.0443878,119
0.0439526,120
0.0435218,121
0.0430953,122
0.0426731,123
0.042255,124
0.0418411,125
0.0414313,126
0.0410255,127
0.0406238,128
0.0402261,129
0.0398323,130
0.0394424,131
0.0390563,132
0.0386741,133
0.0382956,134
0.0379209,135
0.0375498,136
0.0371824,137
0.0368187,138
0.0364585,139
0.0361019,140
0.0357487,141
0.0353991,142
0.0350528,143
0.03471,144
0.0343706,145
0.0340344,146
0.0337016,147
0.0333721,148
0.0330458,149
0.0327226,150
0.0324027,151
0.0320859,152
0.0317722,153
0.0314616,154
0.031154,155
0.0308494,156
0.0305478,157
0.0302492,158
0.0299535,159
0.0296607,160
0.0293707,161
0.0290836,162
0.0287994,163
0.0285178,164
0.0282391,165
0.0279631,166
0.0276897,167
0.0274191,168
0.0271511,169
0.0268857,170
0.0266229,171
0.0263627,172
0.0261051,173
0.0258499,174
0.0255973,175
0.0253471,176
0.0250994,177
0.0248541,178
0.0246112,179
0.0243706,180
0.0241324,181
0.0238966,182
0.023663,183
0.0234318,184
0.0232028,185
0.022976,186
0.0227515,187
0.0225291,188
0.022309,189
0.0220909,190
0.021875,191
0.0216613,192
0.0214496,193
0.0212399,194
0.0210324,195
0.0208268,196
0.0206233,197
0.0204217,198
0.0202222,199
0.0200245,200
0.0198289,201
0.0196351,202
0.0194432,203
0.0192532,204
0.019065,205
0.0188787,206
0.0186942,207
0.0185115,208
0.0183306,209
0.0181515,210
0.0179741,211
0.0177984,212
0.0176245,213
0.0174523,214
0.0172817,215
0.0171128,216
0.0169456,217
0.01678,218
0.016616,219
0.0164536,220
0.0162929,221
0.0161336,222
0.015976,223
0.0158198,224
0.0156652,225
0.0155122,226
0.0153606,227
0.0152105,228
0.0150618,229
0.0149146,230
0.0147689,231
0.0146245,232
0.0144816,233
0.0143401,234
0.0142,235
0.0140612,236
0.0139238,237
0.0137877,238
0.013653,239
0.0135196,240
0.0133874,241
0.0132566,242
0.0131271,243
0.0129988,244
0.0128718,245
0.012746,246
0.0126214,247
0.0124981,248
0.0123759,249
0.012255,250
0.0121352,251
0.0120166,252
0.0118992,253
0.0117829,254
0.0116678,255
0.0115538,256
0.0114408,257
0.011329,258
0.0112183,259
0.0111087,260
0.0110001,261
0.0108926,262
0.0107862,263
0.0106808,264
0.0105764,265
0.0104731,266
0.0103707,267
0.0102694,268
0.010169,269
0.0100696,270
0.00997123,271
0.00987379,272
0.0097773,273
0.00968175,274
0.00958714,275
0.00949345,276
0.00940068,277
0.00930881,278
0.00921784,279
0.00912776,280
0.00903856,281
0.00895023,282
0.00886277,283
0.00877616,284
0.0086904,285
0.00860547,286
0.00852137,287
0.0084381,288
0.00835564,289
0.00827399,290
0.00819313,291
0.00811306,292
0.00803378,293
0.00795527,294
0.00787753,295
0.00780055,296
0.00772432,297
0.00764883,298
0.00757409,299
0.00750007,300
0.00742678,301
0.0073542,302
0.00728233,303
0.00721117,304
0.0071407,305
0.00707091,306
0.00700181,307
0.00693339,308
0.00686564,309
0.00679854,310
0.0067321,311
0.00666632,312
0.00660117,313
0.00653666,314
0.00647278,315
0.00640953,316
0.00634689,317
0.00628487,318
0.00622345,319
0.00616263,320
0.00610241,321
0.00604277,322
0.00598372,323
0.00592525,324
0.00586734,325
0.00581001,326
0.00575323,327
0.00569701,328
0.00564133,329
0.0055862,330
0.00553161,331
0.00547756,332
0.00542403,333
0.00537102,334
0.00531853,335
0.00526656,336
0.00521509,337
0.00516413,338
0.00511366,339
0.00506369,340
0.00501421,341
0.00496521,342
0.00491668,343
0.00486864,344
0.00482106,345
0.00477395,346
0.00472729,347
0.0046811,348
0.00463535,349
0.00459005,350
0.0045452,351
0.00450078,352
0.0044568,353
0.00441324,354
0.00437012,355
0.00432741,356
0.00428512,357
0.00424324,358
0.00420178,359
0.00416072,360
0.00412006,361
0.00407979,362
0.00403993,363
0.00400045,364
0.00396135,365
0.00392264,366
0.00388431,367
0.00384635,368
0.00380876,369
0.00377154,370
0.00373468,371
0.00369819,372
0.00366205,373
0.00362626,374
0.00359082,375
0.00355573,376
0.00352098,377
0.00348658,378
0.0034525,379
0.00341876,380
0.00338535,381
0.00335227,382
0.00331951,383
0.00328707,384
0.00325495,385
0.00322314,386
0.00319164,387
0.00316045,388
0.00312957,389
0.00309899,390
0.0030687,391
0.00303871,392
0.00300902,393
0.00297961,394
0.00295049,395
0.00292166,396
0.00289311,397
0.00286484,398
0.00283684,399
0.00280912,400
0.00278167,401
0.00275448,402
0.00272757,403
0.00270091,404
0.00267452,405
0.00264838,406
0.0026225,407
0.00259687,408
0.00257149,409
0.00254636,410
0.00252148,411
0.00249684,412
0.00247244,413
0.00244828,414
0.00242435,415
0.00240066,416
0.0023772,417
0.00235397,418
0.00233097,419
0.00230819,420
0.00228563,421
0.0022633,422
0.00224118,423
0.00221928,424
0.00219759,425
0.00217611,426
0.00215485,427
0.00213379,428
0.00211294,429
0.00209229,430
0.00207184,431
0.0020516,432
0.00203155,433
0.00201169,434
0.00199203,435
0.00197257,436
0.00195329,437
0.0019342,438
0.0019153,439
0.00189658,440
0.00187805,441
0.0018597,442
0.00184152,443
0.00182353,444
0.00180571,445
0.00178806,446
0.00177059,447
0.00175328,448
0.00173615,449
0.00171918,450
0.00170238,451
0.00168575,452
0.00166927,453
0.00165296,454
0.00163681,455
0.00162081,456
0.00160497,457
0.00158929,458
0.00157376,459
0.00155838,460
0.00154315,461
0.00152807,462
0.00151314,463
0.00149835,464
0.00148371,465
0.00146921,466
0.00145485,467
0.00144063,468
0.00142655,469
0.00141261,470
0.00139881,471
0.00138514,472
0.0013716,473
0.0013582,474
0.00134493,475
0.00133178,476
0.00131877,477
0.00130588,478
0.00129312,479
0.00128048,480
0.00126797,481
0.00125558,482
0.00124331,483
0.00123116,484
0.00121913,485
0.00120721,486
0.00119542,487
0.00118373,488
0.00117217,489
0.00116071,490
0.00114937,491
0.00113814,492
0.00112701,493
0.001116,494
0.0011051,495
0.0010943,496
0.0010836,497
0.00107301,498
0.00106253,499
0.00105214,500
