2.42992,1
2.20218,2
2.37011,3
2.73594,4
3.28825,5
4.05749,6
5.10029,7
6.49975,8
8.37138,9
10.8731,10
14.2198,11
18.7028,12
24.7179,13
32.8026,14
43.6872,15
58.3655,16
78.1904,17
105.006,18
141.327,19
190.586,20
257.473,21
348.399,22
472.132,23
640.676,24
870.473,25
1184.06,26
1612.33,27
2197.67,28
2998.29,29
4094.09,30
5594.88,31
7651.6,32
10471.8,33
14341.,34
19652.3,35
26946.5,36
36968.9,37
50746.1,38
69692.7,39
95759.2,40
131635.,41
181031.,42
249065.,43
342803.,44
471999.,45
650122.,46
895775.,47
1.23466e+06,48
1.70229e+06,49
2.34775e+06,50
3.23891e+06,51
4.4696e+06,52
6.16959e+06,53
8.51838e+06,54
1.17643e+07,55
1.62511e+07,56
2.24544e+07,57
3.10326e+07,58
4.28973e+07,59
5.93107e+07,60
8.2021e+07,61
1.1345e+08,62
1.56951e+08,63
2.17174e+08,64
3.00557e+08,65
4.16029e+08,66
5.75961e+08,67
7.97507e+08,68
1.10445e+09,69
1.52976e+09,70
2.11917e+09,71
2.93611e+09,72
4.06857e+09,73
5.6386e+09,74
7.81553e+09,75
1.08344e+10,76
1.50212e+10,77
2.08285e+10,78
2.88846e+10,79
4.00613e+10,80
5.55691e+10,81
7.70889e+10,82
1.06954e+11,83
1.48406e+11,84
2.05944e+11,85
2.85819e+11,86
3.96713e+11,87
5.50688e+11,88
7.64497e+11,89
1.06142e+12,90
1.47379e+12,91
2.04657e+12,92
2.84219e+12,93
3.94746e+12,94
5.48301e+12,95
7.61651e+12,96
1.0581e+13,97
1.47006e+13,98
2.04255e+13,99
2.83822e+13,100
